NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_MONOAMINE_TRANSPORT	WP_MONOAMINE_TRANSPORT		17	0.2629946	0.75949603	0.8047809	0.9768018	1.0	2238	tags=24%, list=19%, signal=29%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6		58	0.19745862	0.75930893	0.8916828	0.97672457	1.0	1735	tags=21%, list=15%, signal=24%	
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME		35	0.2172652	0.7591284	0.8329897	0.9766395	1.0	447	tags=9%, list=4%, signal=9%	
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY		16	0.2635525	0.7585162	0.8333333	0.9771568	1.0	2365	tags=31%, list=20%, signal=39%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		38	0.21569245	0.7582348	0.8263473	0.9772049	1.0	2335	tags=24%, list=20%, signal=29%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN		29	0.2345536	0.75814533	0.83864117	0.9769967	1.0	3291	tags=31%, list=28%, signal=43%	
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY		11	0.29504964	0.75813305	0.765625	0.97668475	1.0	1701	tags=27%, list=14%, signal=32%	
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY		6	0.3593739	0.7580407	0.7688172	0.9764713	1.0	2124	tags=33%, list=18%, signal=41%	
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15		5	0.37878987	0.75780714	0.7754319	0.97645366	1.0	2827	tags=40%, list=24%, signal=52%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		52	0.19946994	0.75776917	0.87552744	0.9761671	1.0	3221	tags=35%, list=27%, signal=47%	
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION		5	0.3782383	0.75730526	0.7794971	0.976452	1.0	300	tags=20%, list=3%, signal=21%	
REACTOME_STIMULI_SENSING_CHANNELS	REACTOME_STIMULI_SENSING_CHANNELS		54	0.19954647	0.75708747	0.89626557	0.97643256	1.0	1399	tags=11%, list=12%, signal=13%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		34	0.21689852	0.75681007	0.845098	0.9764627	1.0	1891	tags=18%, list=16%, signal=21%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	RASHI_RESPONSE_TO_IONIZING_RADIATION_6		44	0.20750582	0.75649273	0.8618677	0.976565	1.0	2580	tags=27%, list=22%, signal=35%	
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION		11	0.29864916	0.7561285	0.78853756	0.9767136	1.0	1147	tags=18%, list=10%, signal=20%	
JIANG_MELANOMA_TRM5_CD8	JIANG_MELANOMA_TRM5_CD8		142	0.16788962	0.7559203	0.96463656	0.9766667	1.0	3566	tags=30%, list=30%, signal=42%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP		10	0.30412862	0.75584936	0.78470826	0.97643983	1.0	3099	tags=40%, list=26%, signal=54%	
WP_INTERFERON_TYPE_I_SIGNALING	WP_INTERFERON_TYPE_I_SIGNALING		48	0.20328626	0.7557193	0.8729508	0.976288	1.0	3398	tags=33%, list=28%, signal=46%	
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3		45	0.20714857	0.7555514	0.87169814	0.97619575	1.0	3138	tags=31%, list=26%, signal=42%	
ROSS_AML_WITH_AML1_ETO_FUSION	ROSS_AML_WITH_AML1_ETO_FUSION		44	0.20618913	0.7555003	0.8685714	0.9759331	1.0	882	tags=9%, list=7%, signal=10%	
BOQUEST_STEM_CELL_DN	BOQUEST_STEM_CELL_DN		125	0.17021959	0.75508493	0.94768614	0.97615737	1.0	2618	tags=24%, list=22%, signal=30%	
REACTOME_RHOQ_GTPASE_CYCLE	REACTOME_RHOQ_GTPASE_CYCLE		51	0.19976477	0.75501794	0.8586066	0.97592056	1.0	3688	tags=35%, list=31%, signal=51%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		15	0.2595344	0.75424916	0.79917186	0.97660035	1.0	1139	tags=20%, list=10%, signal=22%	
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5		6	0.36679333	0.7542017	0.7803468	0.9763329	1.0	4600	tags=83%, list=39%, signal=136%	
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN	TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN		7	0.33201072	0.7535536	0.7760618	0.9768654	1.0	1360	tags=29%, list=11%, signal=32%	
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS	WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS		100	0.17662603	0.75334597	0.93047035	0.9768233	1.0	3843	tags=35%, list=32%, signal=51%	
LOPEZ_MESOTHELIOMA_SURVIVAL_DN	LOPEZ_MESOTHELIOMA_SURVIVAL_DN		9	0.31127357	0.7532797	0.7692308	0.97658813	1.0	2467	tags=33%, list=21%, signal=42%	
SU_PLACENTA	SU_PLACENTA		15	0.27027702	0.75325197	0.8121212	0.9763032	1.0	4027	tags=60%, list=34%, signal=90%	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY		19	0.25657532	0.7531248	0.7942387	0.9761267	1.0	2945	tags=37%, list=25%, signal=49%	
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR		10	0.30526355	0.7530362	0.7745665	0.9759098	1.0	2854	tags=50%, list=24%, signal=66%	
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE		49	0.20119275	0.7518707	0.8844538	0.9770914	1.0	3229	tags=33%, list=27%, signal=45%	
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN		19	0.24993737	0.7513435	0.79881656	0.9774455	1.0	374	tags=11%, list=3%, signal=11%	
WP_MIRNA_BIOGENESIS	WP_MIRNA_BIOGENESIS		6	0.35421935	0.75134087	0.7816514	0.9771237	1.0	548	tags=17%, list=5%, signal=17%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		11	0.29022956	0.7510982	0.78449905	0.9771253	1.0	4102	tags=55%, list=34%, signal=83%	
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6		38	0.21076865	0.7508028	0.8698347	0.9771896	1.0	3446	tags=34%, list=29%, signal=48%	
VILIMAS_NOTCH1_TARGETS_UP	VILIMAS_NOTCH1_TARGETS_UP		21	0.24573806	0.7499304	0.8326693	0.9779854	1.0	4795	tags=57%, list=40%, signal=95%	
REACTOME_SPECIFICATION_OF_PRIMORDIAL_GERM_CELLS	REACTOME_SPECIFICATION_OF_PRIMORDIAL_GERM_CELLS		6	0.35992566	0.74948424	0.76209676	0.9782074	1.0	4282	tags=50%, list=36%, signal=78%	
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	NOUSHMEHR_GBM_SILENCED_BY_METHYLATION		26	0.2345957	0.74946886	0.8524904	0.9778989	1.0	1053	tags=12%, list=9%, signal=13%	
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP		23	0.23961428	0.749218	0.84063745	0.9778715	1.0	2751	tags=26%, list=23%, signal=34%	
JIANG_MELANOMA_TRM1_CD8	JIANG_MELANOMA_TRM1_CD8		144	0.165259	0.74909973	0.98440546	0.97770345	1.0	2906	tags=24%, list=24%, signal=32%	
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN		41	0.2090364	0.7490907	0.87286526	0.9773907	1.0	730	tags=7%, list=6%, signal=8%	
ZAMORA_NOS2_TARGETS_UP	ZAMORA_NOS2_TARGETS_UP		46	0.20213753	0.74898106	0.87601626	0.97721004	1.0	1577	tags=13%, list=13%, signal=15%	
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER		44	0.20474224	0.7488233	0.8768898	0.9770884	1.0	2696	tags=27%, list=23%, signal=35%	
DIRMEIER_LMP1_RESPONSE_LATE_UP	DIRMEIER_LMP1_RESPONSE_LATE_UP		47	0.20407268	0.748801	0.8848485	0.9767951	1.0	2461	tags=28%, list=21%, signal=35%	
KEGG_SULFUR_METABOLISM	KEGG_SULFUR_METABOLISM		8	0.32070312	0.748772	0.7549407	0.97651005	1.0	3652	tags=63%, list=31%, signal=90%	
HEIDENBLAD_AMPLICON_12P11_12_UP	HEIDENBLAD_AMPLICON_12P11_12_UP		29	0.22412191	0.74733394	0.8691406	0.9779733	1.0	2015	tags=21%, list=17%, signal=25%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		16	0.2635525	0.7472833	0.8105469	0.97771144	1.0	2365	tags=31%, list=20%, signal=39%	
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS		17	0.25713417	0.74697965	0.8	0.97776276	1.0	549	tags=12%, list=5%, signal=12%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		27	0.22977014	0.74697465	0.8574338	0.977446	1.0	4869	tags=56%, list=41%, signal=94%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		16	0.26334518	0.74696493	0.82149714	0.97713464	1.0	1927	tags=19%, list=16%, signal=22%	
BIOCARTA_SPRY_PATHWAY	BIOCARTA_SPRY_PATHWAY		12	0.2912707	0.74634755	0.7799607	0.9776238	1.0	1313	tags=25%, list=11%, signal=28%	
WALLACE_JAK2_TARGETS_UP	WALLACE_JAK2_TARGETS_UP		19	0.2489752	0.7463226	0.80670613	0.9773297	1.0	1133	tags=16%, list=9%, signal=17%	
BIOCARTA_DREAM_PATHWAY	BIOCARTA_DREAM_PATHWAY		8	0.3253163	0.7462774	0.78884465	0.9770683	1.0	635	tags=13%, list=5%, signal=13%	
REACTOME_UREA_CYCLE	REACTOME_UREA_CYCLE		6	0.35804036	0.74541485	0.8	0.97782874	1.0	91	tags=17%, list=1%, signal=17%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS		18	0.24655266	0.74535704	0.8339921	0.9775762	1.0	3039	tags=28%, list=25%, signal=37%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		13	0.2769735	0.7449855	0.7996183	0.9777364	1.0	5841	tags=69%, list=49%, signal=135%	
CHANG_POU5F1_TARGETS_UP	CHANG_POU5F1_TARGETS_UP		11	0.29622912	0.74428517	0.81836736	0.978274	1.0	2708	tags=27%, list=23%, signal=35%	
CUI_TCF21_TARGETS_DN	CUI_TCF21_TARGETS_DN		19	0.2524114	0.74427575	0.81466395	0.9779625	1.0	2975	tags=37%, list=25%, signal=49%	
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119		18	0.25760445	0.7440501	0.8205645	0.97793704	1.0	955	tags=17%, list=8%, signal=18%	
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING		69	0.18305422	0.7435338	0.9249493	0.97825277	1.0	1490	tags=16%, list=12%, signal=18%	
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS	WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS		63	0.18664493	0.74284285	0.9246436	0.9788044	1.0	475	tags=6%, list=4%, signal=7%	
REACTOME_PI_3K_CASCADE_FGFR2	REACTOME_PI_3K_CASCADE_FGFR2		10	0.30200714	0.7426459	0.81891346	0.97872657	1.0	136	tags=10%, list=1%, signal=10%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC		25	0.23043285	0.74257463	0.82725525	0.97850275	1.0	1630	tags=16%, list=14%, signal=18%	
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY		16	0.2635525	0.742028	0.83011585	0.97885245	1.0	2365	tags=31%, list=20%, signal=39%	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL		11	0.29510948	0.74191487	0.8090551	0.9786548	1.0	2748	tags=36%, list=23%, signal=47%	
MEBARKI_HCC_PROGENITOR_WNT_UP_BLOCKED_BY_FZD8CRD	MEBARKI_HCC_PROGENITOR_WNT_UP_BLOCKED_BY_FZD8CRD		69	0.18546571	0.74177337	0.93465346	0.9785132	1.0	3672	tags=35%, list=31%, signal=50%	
VANTVEER_BREAST_CANCER_BRCA1_DN	VANTVEER_BREAST_CANCER_BRCA1_DN		30	0.22202466	0.74130464	0.86128366	0.97876704	1.0	1110	tags=17%, list=9%, signal=18%	
REACTOME_PLATELET_HOMEOSTASIS	REACTOME_PLATELET_HOMEOSTASIS		51	0.19556068	0.741287	0.9257732	0.9784708	1.0	2950	tags=24%, list=25%, signal=31%	
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX		5	0.36954337	0.74099416	0.7928287	0.97852856	1.0	1720	tags=40%, list=14%, signal=47%	
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	BOYLAN_MULTIPLE_MYELOMA_PCA1_DN		7	0.33076197	0.74015707	0.8110687	0.97919524	1.0	1810	tags=29%, list=15%, signal=34%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		47	0.202858	0.7400611	0.9087221	0.9789906	1.0	2461	tags=19%, list=21%, signal=24%	
REACTOME_PI_3K_CASCADE_FGFR4	REACTOME_PI_3K_CASCADE_FGFR4		9	0.3029712	0.7398118	0.8190855	0.97895736	1.0	136	tags=11%, list=1%, signal=11%	
REACTOME_PROTEIN_FOLDING	REACTOME_PROTEIN_FOLDING		75	0.18075849	0.73968303	0.9519231	0.97878575	1.0	1388	tags=12%, list=12%, signal=13%	
KIM_ALL_DISORDERS_CALB1_CORR_DN	KIM_ALL_DISORDERS_CALB1_CORR_DN		16	0.265242	0.7395642	0.827451	0.978608	1.0	2943	tags=44%, list=25%, signal=58%	
BIOCARTA_BARR_MAPK_PATHWAY	BIOCARTA_BARR_MAPK_PATHWAY		10	0.30158696	0.7395263	0.8153846	0.97832924	1.0	2485	tags=30%, list=21%, signal=38%	
FRASOR_RESPONSE_TO_ESTRADIOL_UP	FRASOR_RESPONSE_TO_ESTRADIOL_UP		22	0.23781802	0.73949885	0.8486056	0.9780459	1.0	1694	tags=23%, list=14%, signal=26%	
GHO_ATF5_TARGETS_DN	GHO_ATF5_TARGETS_DN		15	0.26298925	0.7394688	0.81889766	0.977763	1.0	999	tags=13%, list=8%, signal=15%	
ROSS_AML_OF_FAB_M7_TYPE	ROSS_AML_OF_FAB_M7_TYPE		52	0.19607146	0.7394363	0.8680412	0.9774805	1.0	1291	tags=12%, list=11%, signal=13%	
RIZKI_TUMOR_INVASIVENESS_2D_DN	RIZKI_TUMOR_INVASIVENESS_2D_DN		51	0.19393834	0.7390501	0.8969697	0.97762734	1.0	1631	tags=16%, list=14%, signal=18%	
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION		20	0.25064865	0.73869056	0.84662575	0.9777403	1.0	1527	tags=20%, list=13%, signal=23%	
MATTIOLI_MGUS_VS_PCL	MATTIOLI_MGUS_VS_PCL		84	0.17660241	0.73865944	0.951579	0.97745407	1.0	1970	tags=17%, list=17%, signal=20%	
REACTOME_SIGNALING_BY_FGFR3	REACTOME_SIGNALING_BY_FGFR3		28	0.22543919	0.7382387	0.87323946	0.97763175	1.0	1313	tags=14%, list=11%, signal=16%	
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP		81	0.17847717	0.73773295	0.9361277	0.9779029	1.0	2473	tags=22%, list=21%, signal=28%	
BASSO_B_LYMPHOCYTE_NETWORK	BASSO_B_LYMPHOCYTE_NETWORK		121	0.16557808	0.7364524	0.974359	0.9790934	1.0	1416	tags=11%, list=12%, signal=12%	
WP_PROGERIAASSOCIATED_LIPODYSTROPHY	WP_PROGERIAASSOCIATED_LIPODYSTROPHY		18	0.24999584	0.73635054	0.8370672	0.97889	1.0	3004	tags=44%, list=25%, signal=59%	
ISSAEVA_MLL2_TARGETS	ISSAEVA_MLL2_TARGETS		40	0.20623234	0.7358111	0.8795181	0.9792233	1.0	3148	tags=40%, list=26%, signal=54%	
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN	MORI_SMALL_PRE_BII_LYMPHOCYTE_DN		59	0.18753108	0.73568773	0.9238477	0.97904694	1.0	2809	tags=27%, list=24%, signal=35%	
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS		28	0.22235066	0.7356216	0.87083334	0.9787989	1.0	2203	tags=25%, list=18%, signal=31%	
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION		23	0.2320802	0.7347133	0.8577075	0.9795509	1.0	4204	tags=39%, list=35%, signal=60%	
REACTOME_PYRIMIDINE_CATABOLISM	REACTOME_PYRIMIDINE_CATABOLISM		7	0.3297498	0.734667	0.8038462	0.97928375	1.0	1767	tags=43%, list=15%, signal=50%	
HILLION_HMGA1B_TARGETS	HILLION_HMGA1B_TARGETS		62	0.18695569	0.73396593	0.92121214	0.9797582	1.0	3426	tags=24%, list=29%, signal=34%	
STARK_BRAIN_22Q11_DELETION	STARK_BRAIN_22Q11_DELETION		7	0.3370779	0.7330488	0.8245243	0.98051226	1.0	456	tags=14%, list=4%, signal=15%	
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN		8	0.3199878	0.73283464	0.7979592	0.9804307	1.0	1247	tags=25%, list=10%, signal=28%	
WP_BILE_ACID_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION	WP_BILE_ACID_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION		7	0.3297637	0.7324486	0.788	0.9805599	1.0	1313	tags=29%, list=11%, signal=32%	
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES		35	0.21124643	0.7321799	0.8808594	0.9805468	1.0	1701	tags=17%, list=14%, signal=20%	
REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME_HIV_TRANSCRIPTION_ELONGATION		38	0.20708413	0.73206156	0.8913044	0.9803588	1.0	5251	tags=55%, list=44%, signal=98%	
PID_EPO_PATHWAY	PID_EPO_PATHWAY		26	0.22565754	0.73193944	0.83299387	0.98018754	1.0	658	tags=12%, list=6%, signal=12%	
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS		6	0.34638	0.7319023	0.79881656	0.9799145	1.0	3039	tags=50%, list=25%, signal=67%	
ZERBINI_RESPONSE_TO_SULINDAC_UP	ZERBINI_RESPONSE_TO_SULINDAC_UP		7	0.33232117	0.73158085	0.8093458	0.9799766	1.0	3738	tags=71%, list=31%, signal=104%	
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPERMETHYLATED_AND_DN	CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPERMETHYLATED_AND_DN		11	0.2896555	0.7310389	0.8097087	0.98026896	1.0	3258	tags=45%, list=27%, signal=62%	
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN	POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN		36	0.2096575	0.7302406	0.8778004	0.98084044	1.0	2288	tags=19%, list=19%, signal=24%	
RAFFEL_VEGFA_TARGETS_UP	RAFFEL_VEGFA_TARGETS_UP		5	0.36894163	0.72979563	0.7768924	0.9810309	1.0	333	tags=20%, list=3%, signal=21%	
WANG_RECURRENT_LIVER_CANCER_DN	WANG_RECURRENT_LIVER_CANCER_DN		10	0.2964799	0.7297482	0.79112756	0.98077464	1.0	4990	tags=50%, list=42%, signal=86%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		41	0.20543839	0.7295425	0.88911706	0.9806936	1.0	2087	tags=20%, list=17%, signal=24%	
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP	YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP		21	0.24424316	0.72922844	0.86159843	0.98073936	1.0	2631	tags=29%, list=22%, signal=37%	
HASINA_NOL7_TARGETS_DN	HASINA_NOL7_TARGETS_DN		11	0.2927786	0.7289586	0.7969925	0.98072606	1.0	2065	tags=27%, list=17%, signal=33%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		17	0.24986303	0.7284302	0.84504133	0.98100805	1.0	2707	tags=35%, list=23%, signal=46%	
BIOCARTA_CBL_PATHWAY	BIOCARTA_CBL_PATHWAY		9	0.30037215	0.7277129	0.815739	0.9815064	1.0	1613	tags=22%, list=14%, signal=26%	
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION		47	0.19928584	0.7272191	0.92259413	0.98173934	1.0	4276	tags=43%, list=36%, signal=66%	
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS		6	0.34253767	0.7266335	0.8108108	0.98207164	1.0	1725	tags=33%, list=14%, signal=39%	
WP_HEDGEHOG_SIGNALING_WP4249	WP_HEDGEHOG_SIGNALING_WP4249		26	0.22666973	0.7265883	0.8600823	0.98180616	1.0	3382	tags=35%, list=28%, signal=48%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		46	0.19790576	0.72657007	0.8886414	0.9815084	1.0	3009	tags=28%, list=25%, signal=38%	
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D		5	0.36363348	0.72631013	0.7845529	0.98147863	1.0	776	tags=20%, list=7%, signal=21%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		7	0.32253027	0.7260621	0.8340081	0.981441	1.0	1318	tags=29%, list=11%, signal=32%	
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION		26	0.22530417	0.7258219	0.8822355	0.98139113	1.0	3039	tags=35%, list=25%, signal=46%	
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS		10	0.29749534	0.72571933	0.82459676	0.9811803	1.0	3775	tags=40%, list=32%, signal=58%	
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE		11	0.2840335	0.7246345	0.8317215	0.9820591	1.0	1247	tags=18%, list=10%, signal=20%	
RADAEVA_RESPONSE_TO_IFNA1_DN	RADAEVA_RESPONSE_TO_IFNA1_DN		8	0.31803343	0.7245405	0.83233535	0.9818454	1.0	236	tags=13%, list=2%, signal=13%	
BURTON_ADIPOGENESIS_7	BURTON_ADIPOGENESIS_7		39	0.2015673	0.72309184	0.9071146	0.9831198	1.0	1764	tags=15%, list=15%, signal=18%	
HU_ANGIOGENESIS_UP	HU_ANGIOGENESIS_UP		17	0.25246814	0.72259295	0.848723	0.9833455	1.0	136	tags=6%, list=1%, signal=6%	
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES	WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES		9	0.3011069	0.7221591	0.81781375	0.983504	1.0	8343	tags=100%, list=70%, signal=332%	
BAUS_TFF2_TARGETS_UP	BAUS_TFF2_TARGETS_UP		13	0.27395046	0.7221326	0.8194444	0.9832163	1.0	1118	tags=15%, list=9%, signal=17%	
HEBERT_MATRISOME_TNBC_BONE_METASTASIS	HEBERT_MATRISOME_TNBC_BONE_METASTASIS		5	0.36881799	0.7188326	0.8313008	0.98652065	1.0	7534	tags=100%, list=63%, signal=271%	
